Robot Point x, Robot Point y, Angle, Velocity Point x, Velocity Point y, Objective Point X, Objective Point Y, TIME
125,120868, 32,134193, -2,675326, 82,036034, -6,961329, 128,634636, 63,215350, 34575,000000 
126,537900, 32,890732, -2,621899, 82,786647, -3,696492, 128,634636, 63,215350, 34592,000000 
127,940793, 33,738378, -2,569141, 82,743562, -0,162256, 128,634636, 63,215350, 34613,000000 
129,321161, 34,673784, -2,518710, 86,215650, 3,729715, 128,634636, 63,215350, 34629,000000 
130,672021, 35,687551, -2,473400, 86,299088, 7,847663, 128,634636, 63,215350, 34643,000000 
131,996232, 36,774259, -2,432195, 86,259467, 14,100252, 128,634636, 63,215350, 34659,000000 
133,291650, 37,923581, -2,397276, 84,609454, 20,663156, 128,634636, 63,215350, 34677,000000 
134,564328, 39,128994, -2,367433, 90,222495, 27,304388, 128,634636, 63,215350, 34692,000000 
135,767837, 40,339420, -2,335203, 81,208111, 33,992248, 128,634636, 63,215350, 34709,000000 
136,863038, 41,518764, -2,297351, 80,930645, 38,468633, 128,634636, 63,215350, 34725,000000 
137,884350, 42,711448, -2,256571, 80,038437, 42,523781, 128,634636, 63,215350, 34742,000000 
138,791882, 43,864121, -2,211821, 76,578213, 44,931662, 128,634636, 63,215350, 34766,000000 
139,578171, 44,972600, -2,158551, 76,035020, 48,895786, 128,634636, 63,215350, 34779,000000 
140,289736, 46,101273, -2,103313, 76,860519, 53,996204, 128,634636, 63,215350, 34793,000000 
140,883665, 47,168739, -2,047302, 72,390042, 55,289921, 128,634636, 63,215350, 34813,000000 
141,351029, 48,144135, -1,980435, 68,758230, 56,851836, 128,634636, 63,215350, 34829,000000 
141,750328, 49,149196, -1,912766, 65,762501, 58,939114, 128,634636, 63,215350, 34845,000000 
142,067062, 50,140520, -1,840557, 64,290883, 62,491830, 128,634636, 63,215350, 34861,000000 
142,305339, 51,132740, -1,766885, 59,648788, 63,026082, 128,634636, 63,215350, 34877,000000 
142,473045, 52,159077, -1,693470, 53,888751, 62,189083, 128,634636, 63,215350, 34897,000000 
142,568253, 53,227484, -1,620564, 49,476396, 62,767752, 128,634636, 63,215350, 34916,000000 
142,586260, 54,332670, -1,548187, 46,346416, 65,171812, 128,634636, 63,215350, 34929,000000 
142,522795, 55,468867, -1,476173, 41,645534, 65,599632, 132,406207, 66,336113, 34946,000000 
142,374555, 56,626818, -1,405785, 36,230757, 64,827450, 132,398661, 66,329870, 34966,000000 
142,141119, 57,799910, -1,337655, 30,742083, 63,714094, 132,390205, 66,322872, 34989,000000 
141,820309, 58,986196, -1,270339, 26,002009, 64,215287, 132,392584, 66,324841, 35005,000000 
141,410236, 60,179333, -1,203664, 20,435545, 62,836833, 132,384381, 66,318053, 35027,000000 
140,909259, 61,372711, -1,137283, 15,256445, 62,413328, 132,382099, 66,316166, 35046,000000 
140,315854, 62,559516, -1,071209, 10,306911, 62,808217, 132,384381, 66,318053, 35060,000000 
139,629167, 63,732948, -1,005726, 5,271349, 63,509062, 132,389026, 66,321897, 35073,000000 
138,851789, 64,882848, -0,940238, 0,183764, 64,474623, 131,823825, 66,570176, 35092,000000 
138,029759, 65,946748, -0,881936, -4,649886, 62,985428, 130,524215, 67,042495, 35112,000000 
137,161393, 66,947747, -0,825745, -9,394421, 62,602024, 129,325486, 67,524738, 35126,000000 
136,224985, 67,912177, -0,769868, -13,823977, 61,553229, 128,142217, 67,998002, 35150,000000 
135,212339, 68,845196, -0,714384, -18,269911, 61,610299, 126,949504, 68,481998, 35165,000000 
